genome_id,genus,species,full_name
GCF_032769475.1_Intestinibacillus_sp__NTUH-41-i26_6mer,Intestinibacillus,sp,Intestinibacillus_sp
GCF_032773895.1_Teredinibacter_sp__KSP-S5-2_6mer,Teredinibacter,sp,Teredinibacter_sp
GCF_032806925.1_Paraburkholderia_kirstenboschensis_6mer,Paraburkholderia,kirstenboschensis,Paraburkholderia_kirstenboschensis
GCF_032814565.1_Hwangdonia_lutea_6mer,Hwangdonia,lutea,Hwangdonia_lutea
GCF_032818155.1_Niallia_taxi_6mer,Niallia,taxi,Niallia_taxi
GCF_032842945.2_Roseovarius_rhodophyticola_6mer,Roseovarius,rhodophyticola,Roseovarius_rhodophyticola
GCF_032850045.1_Hydrogenimonas_thermophila_6mer,Hydrogenimonas,thermophila,Hydrogenimonas_thermophila
GCF_032852305.1_Alterisphingorhabdus_coralli_6mer,Alterisphingorhabdus,coralli,Alterisphingorhabdus_coralli
GCF_032878875.1_Microbacterium_betulae_6mer,Microbacterium,betulae,Microbacterium_betulae
GCF_032878895.1_Butyricimonas_faecihominis_6mer,Butyricimonas,faecihominis,Butyricimonas_faecihominis
GCF_032879645.1_Sphingopyxis_indica_6mer,Sphingopyxis,indica,Sphingopyxis_indica
GCF_032911225.1_Thalassotalea_fonticola_6mer,Thalassotalea,fonticola,Thalassotalea_fonticola
GCF_032921865.1_Thalassospira_lucentensis_6mer,Thalassospira,lucentensis,Thalassospira_lucentensis
GCF_032922765.1_Nonlabens_ulvanivorans_6mer,Nonlabens,ulvanivorans,Nonlabens_ulvanivorans
GCF_032924845.1_Tritonibacter_scottomollicae_6mer,Tritonibacter,scottomollicae,Tritonibacter_scottomollicae
GCF_032926325.1_Aestuariibaculum_lutulentum_6mer,Aestuariibaculum,lutulentum,Aestuariibaculum_lutulentum
GCF_032999765.1_Imperialibacter_roseus_6mer,Imperialibacter,roseus,Imperialibacter_roseus
GCF_033060595.1_Pyramidobacter_sp__YE332_6mer,Pyramidobacter,sp,Pyramidobacter_sp
GCF_033095945.1_Bombiscardovia_apis_6mer,Bombiscardovia,apis,Bombiscardovia_apis
GCF_033095965.1_Xylocopilactobacillus_apis_6mer,Xylocopilactobacillus,apis,Xylocopilactobacillus_apis
GCF_033095985.1_Xylocopilactobacillus_apicola_6mer,Xylocopilactobacillus,apicola,Xylocopilactobacillus_apicola
GCF_033096005.1_Lactobacillus_xylocopicola_6mer,Lactobacillus,xylocopicola,Lactobacillus_xylocopicola
GCF_033096465.1_Blautia_luti_6mer,Blautia,luti,Blautia_luti
GCF_033096525.1__Ruminococcus__torques_6mer,,Ruminococcus,_Ruminococcus
GCF_033097365.1_Actinoplanes_sichuanensis_6mer,Actinoplanes,sichuanensis,Actinoplanes_sichuanensis
GCF_033097505.1_Helicovermis_profundi_6mer,Helicovermis,profundi,Helicovermis_profundi
GCF_033100095.1_Diaphorobacter_limosus_6mer,Diaphorobacter,limosus,Diaphorobacter_limosus
GCF_033100135.1_Rubellicoccus_peritrichatus_6mer,Rubellicoccus,peritrichatus,Rubellicoccus_peritrichatus
GCF_033106145.1_Helcobacillus_massiliensis_6mer,Helcobacillus,massiliensis,Helcobacillus_massiliensis
GCF_033106825.1_Actinomyces_urogenitalis_6mer,Actinomyces,urogenitalis,Actinomyces_urogenitalis
GCF_033107565.1_Micrococcus_terreus_6mer,Micrococcus,terreus,Micrococcus_terreus
GCF_033109485.1_Streptomyces_cyaneofuscatus_6mer,Streptomyces,cyaneofuscatus,Streptomyces_cyaneofuscatus
GCF_033110965.1_Raineyella_sp__LH-20_6mer,Raineyella,sp,Raineyella_sp
GCF_033126985.1_Methylomarinovum_caldicuralii_6mer,Methylomarinovum,caldicuralii,Methylomarinovum_caldicuralii
GCF_033170295.1_Xanthomonas_rydalmerensis_6mer,Xanthomonas,rydalmerensis,Xanthomonas_rydalmerensis
GCF_033180165.1_Shewanella_youngdeokensis_6mer,Shewanella,youngdeokensis,Shewanella_youngdeokensis
GCF_033193315.1_Agathobaculum_sp__NTUH-O15-33_6mer,Agathobaculum,sp,Agathobaculum_sp
GCF_033304595.1_Sporosarcina_jeotgali_6mer,Sporosarcina,jeotgali,Sporosarcina_jeotgali
GCF_033304615.1_Sporosarcina_oncorhynchi_6mer,Sporosarcina,oncorhynchi,Sporosarcina_oncorhynchi
GCF_033343995.1_Streptomyces_solicathayae_6mer,Streptomyces,solicathayae,Streptomyces_solicathayae
GCF_033370915.1_Candidatus_Shikimatogenerans_bostrichidophilus_6mer,Candidatus,Shikimatogenerans,Candidatus_Shikimatogenerans
GCF_033546815.1_Metamycoplasma_subdolum_6mer,Metamycoplasma,subdolum,Metamycoplasma_subdolum
GCF_033546915.1_Mycoplasmopsis_verecunda_6mer,Mycoplasmopsis,verecunda,Mycoplasmopsis_verecunda
GCF_033546935.1_Xylophilus_sp__GOD-11R_6mer,Xylophilus,sp,Xylophilus_sp
GCF_033547075.1_Flavobacterium_ardleyense_6mer,Flavobacterium,ardleyense,Flavobacterium_ardleyense
GCF_033547095.1_Sediminicoccus_rosea_6mer,Sediminicoccus,rosea,Sediminicoccus_rosea
GCF_033550875.1_Rhodoferax_ferrireducens_6mer,Rhodoferax,ferrireducens,Rhodoferax_ferrireducens
GCF_033555915.1_Paracoccus_aminovorans_6mer,Paracoccus,aminovorans,Paracoccus_aminovorans
GCF_033564055.1_Globicatella_sp__PHS-GS-PNBC-21-1553_6mer,Globicatella,sp,Globicatella_sp
GCF_033582035.1_Thermaerobacter_composti_6mer,Thermaerobacter,composti,Thermaerobacter_composti
GCF_033723955.1_Microbulbifer_pacificus_6mer,Microbulbifer,pacificus,Microbulbifer_pacificus
GCF_033798665.1_Sanguibacter_biliveldensis_6mer,Sanguibacter,biliveldensis,Sanguibacter_biliveldensis
GCF_033807535.1_Oceanisphaera_sp__IT1-181_6mer,Oceanisphaera,sp,Oceanisphaera_sp
GCF_033876835.1_Facklamia_hominis_6mer,Facklamia,hominis,Facklamia_hominis
GCF_033878955.1_Coraliomargarita_algicola_6mer,Coraliomargarita,algicola,Coraliomargarita_algicola
GCF_033880585.1_Lysinibacillus_louembei_6mer,Lysinibacillus,louembei,Lysinibacillus_louembei
GCF_033954455.1_Thiorhodovibrio_litoralis_6mer,Thiorhodovibrio,litoralis,Thiorhodovibrio_litoralis
GCF_033954835.1_Thiorhodovibrio_frisius_6mer,Thiorhodovibrio,frisius,Thiorhodovibrio_frisius
GCF_033954955.1_Malacoplasma_iowae_6mer,Malacoplasma,iowae,Malacoplasma_iowae
GCF_033955345.1_Sphingobacterium_bambusae_6mer,Sphingobacterium,bambusae,Sphingobacterium_bambusae
GCF_033956045.1_Qipengyuania_profunda_6mer,Qipengyuania,profunda,Qipengyuania_profunda
GCF_033957625.2_Agrobacterium_rosae_6mer,Agrobacterium,rosae,Agrobacterium_rosae
GCF_033969665.2_Borreliella_sinica_6mer,Borreliella,sinica,Borreliella_sinica
GCF_033971325.1_Pampinifervens_diazotrophicum_6mer,Pampinifervens,diazotrophicum,Pampinifervens_diazotrophicum
GCF_034039665.1_Mammaliicoccus_sp__Dog046_6mer,Mammaliicoccus,sp,Mammaliicoccus_sp
GCF_034047095.1_Robbsia_andropogonis_6mer,Robbsia,andropogonis,Robbsia_andropogonis
GCF_034055775.1_Paenibacillus_hunanensis_6mer,Paenibacillus,hunanensis,Paenibacillus_hunanensis
GCF_034087045.1_Chitinophaga_sancti_6mer,Chitinophaga,sancti,Chitinophaga_sancti
GCF_034120055.1_Microbacterium_rhizosphaerae_6mer,Microbacterium,rhizosphaerae,Microbacterium_rhizosphaerae
GCF_034134805.1_Streptococcus_lingualis_6mer,Streptococcus,lingualis,Streptococcus_lingualis
GCF_034137685.1_Streptococcus_dentalis_6mer,Streptococcus,dentalis,Streptococcus_dentalis
GCF_034258515.1_Pseudarthrobacter_oxydans_6mer,Pseudarthrobacter,oxydans,Pseudarthrobacter_oxydans
GCF_034259205.1_Peredibacter_starrii_6mer,Peredibacter,starrii,Peredibacter_starrii
GCF_034262375.1_Mucilaginibacter_sabulilitoris_6mer,Mucilaginibacter,sabulilitoris,Mucilaginibacter_sabulilitoris
GCF_034343125.1_Anaerocellum_danielii_6mer,Anaerocellum,danielii,Anaerocellum_danielii
GCF_034347385.1_Actimicrobium_sp__CCC2_4_6mer,Actimicrobium,sp,Actimicrobium_sp
GCF_034359465.1_Candidatus_Bandiella_euplotis_6mer,Candidatus,Bandiella,Candidatus_Bandiella
GCF_034371605.1_Limimaricola_variabilis_6mer,Limimaricola,variabilis,Limimaricola_variabilis
GCF_034372165.1_Christiangramia_sp__OXR-203_6mer,Christiangramia,sp,Christiangramia_sp
GCF_034374265.1_Pseudoblastomonas_marina_6mer,Pseudoblastomonas,marina,Pseudoblastomonas_marina
GCF_034375205.1_Pelagerythrobacter_marinus_6mer,Pelagerythrobacter,marinus,Pelagerythrobacter_marinus
GCF_034376045.1_Roseivirga_spongicola_6mer,Roseivirga,spongicola,Roseivirga_spongicola
GCF_034376465.1_Nitratireductor_rhodophyticola_6mer,Nitratireductor,rhodophyticola,Nitratireductor_rhodophyticola
GCF_034421375.1_Microbacterium_invictum_6mer,Microbacterium,invictum,Microbacterium_invictum
GCF_034424215.1_Niabella_yanshanensis_6mer,Niabella,yanshanensis,Niabella_yanshanensis
GCF_034424375.1_Paraburkholderia_kururiensis_6mer,Paraburkholderia,kururiensis,Paraburkholderia_kururiensis
GCF_034424435.1_Novosphingobium_capsulatum_6mer,Novosphingobium,capsulatum,Novosphingobium_capsulatum
GCF_034424545.1_Trinickia_caryophylli_6mer,Trinickia,caryophylli,Trinickia_caryophylli
GCF_034424565.1_Moraxella_canis_6mer,Moraxella,canis,Moraxella_canis
GCF_034424665.1_Brevundimonas_bullata_6mer,Brevundimonas,bullata,Brevundimonas_bullata
GCF_034479125.1_Kangiella_aquimarina_6mer,Kangiella,aquimarina,Kangiella_aquimarina
GCF_034479515.1_Duganella_zoogloeoides_6mer,Duganella,zoogloeoides,Duganella_zoogloeoides
GCF_034479555.1_Chromohalobacter_canadensis_6mer,Chromohalobacter,canadensis,Chromohalobacter_canadensis
GCF_034479615.1_Vreelandella_neptunia_6mer,Vreelandella,neptunia,Vreelandella_neptunia
GCF_034554815.1_Rhizobium_indigoferae_6mer,Rhizobium,indigoferae,Rhizobium_indigoferae
GCF_034555895.2_Mycobacterium_europaeum_6mer,Mycobacterium,europaeum,Mycobacterium_europaeum
GCF_034555965.2_Aquicoccus_sp__G2-2_6mer,Aquicoccus,sp,Aquicoccus_sp
GCF_034627025.1_Microvirga_lotononidis_6mer,Microvirga,lotononidis,Microvirga_lotononidis
GCF_034648455.1_Mycoplasmopsis_cynos_6mer,Mycoplasmopsis,cynos,Mycoplasmopsis_cynos
GCF_034661175.1_Nocardioides_renjunii_6mer,Nocardioides,renjunii,Nocardioides_renjunii
GCF_034661235.1_Nocardioides_bizhenqiangii_6mer,Nocardioides,bizhenqiangii,Nocardioides_bizhenqiangii
GCF_034661295.1_Faecalibacter_sp__LW9_6mer,Faecalibacter,sp,Faecalibacter_sp
GCF_035066605.1_Erysipelothrix_enhydrae_6mer,Erysipelothrix,enhydrae,Erysipelothrix_enhydrae
GCF_035187685.1_Phytoplasma_sp__6mer,Phytoplasma,sp,Phytoplasma_sp
GCF_035195345.1_Flavobacterium_sp__6mer,Flavobacterium,sp,Flavobacterium_sp
GCF_035199985.1_Nguyenibacter_sp__L1_6mer,Nguyenibacter,sp,Nguyenibacter_sp
GCF_035231185.1_Microbacterium_plantarum_6mer,Microbacterium,plantarum,Microbacterium_plantarum
GCF_035320885.1_Blastococcus_brunescens_6mer,Blastococcus,brunescens,Blastococcus_brunescens
GCF_035573695.1_Metallumcola_ferriviriculae_6mer,Metallumcola,ferriviriculae,Metallumcola_ferriviriculae
GCF_035581225.1_Mycobacterium_canetti_6mer,Mycobacterium,canetti,Mycobacterium_canetti
GCF_035581365.1_Tsuneonella_sp__CC-YZS046_6mer,Tsuneonella,sp,Tsuneonella_sp
GCF_035593265.1_Geochorda_subterranea_6mer,Geochorda,subterranea,Geochorda_subterranea
GCF_035593305.1_Carboxydichorda_subterranea_6mer,Carboxydichorda,subterranea,Carboxydichorda_subterranea
GCF_035599675.1_Sphingobacterium_thalpophilum_6mer,Sphingobacterium,thalpophilum,Sphingobacterium_thalpophilum
GCF_035610185.1_Roseiconus_lacunae_6mer,Roseiconus,lacunae,Roseiconus_lacunae
GCF_035610385.1_Pseudomonas_saxonica_6mer,Pseudomonas,saxonica,Pseudomonas_saxonica
GCF_035621135.1_Sinanaerobacter_sp__ZZT-01_6mer,Sinanaerobacter,sp,Sinanaerobacter_sp
GCF_035621355.1_Thiobacillus_sedimenti_6mer,Thiobacillus,sedimenti,Thiobacillus_sedimenti
GCF_035621475.1_Pseudomonas_paeninsulae_6mer,Pseudomonas,paeninsulae,Pseudomonas_paeninsulae
GCF_035658435.1_Bibersteinia_trehalosi_6mer,Bibersteinia,trehalosi,Bibersteinia_trehalosi
GCF_035758505.1_Grimontia_sp__NTOU-MAR1_6mer,Grimontia,sp,Grimontia_sp
GCF_035835995.1_Enterobacter_wuhouensis_6mer,Enterobacter,wuhouensis,Enterobacter_wuhouensis
GCF_035917115.1_Streptomyces_longwoodensis_6mer,Streptomyces,longwoodensis,Streptomyces_longwoodensis
GCF_035917195.1_Streptomyces_phaeochromogenes_6mer,Streptomyces,phaeochromogenes,Streptomyces_phaeochromogenes
GCF_035917375.1_Micromonospora_peucetia_6mer,Micromonospora,peucetia,Micromonospora_peucetia
GCF_035917475.1_Nonomuraea_fuscirosea_6mer,Nonomuraea,fuscirosea,Nonomuraea_fuscirosea
GCF_035917595.1_Streptomyces_scopuliridis_6mer,Streptomyces,scopuliridis,Streptomyces_scopuliridis
GCF_035917655.1_Streptomyces_anthocyanicus_6mer,Streptomyces,anthocyanicus,Streptomyces_anthocyanicus
GCF_035917795.1_Streptomyces_brevispora_6mer,Streptomyces,brevispora,Streptomyces_brevispora
GCF_035917955.1_Streptomyces_virginiae_6mer,Streptomyces,virginiae,Streptomyces_virginiae
GCF_035918035.1_Streptomyces_hirsutus_6mer,Streptomyces,hirsutus,Streptomyces_hirsutus
GCF_035918135.1_Actinacidiphila_glaucinigra_6mer,Actinacidiphila,glaucinigra,Actinacidiphila_glaucinigra
GCF_035918175.1_Streptomyces_canus_6mer,Streptomyces,canus,Streptomyces_canus
GCF_035918295.1_Amycolatopsis_rhabdoformis_6mer,Amycolatopsis,rhabdoformis,Amycolatopsis_rhabdoformis
GCF_035918315.1_Vagococcus_jeotgali_6mer,Vagococcus,jeotgali,Vagococcus_jeotgali
GCF_035919665.1_Chromobacterium_subtsugae_6mer,Chromobacterium,subtsugae,Chromobacterium_subtsugae
GCF_035920345.1_Nocardia_vinacea_6mer,Nocardia,vinacea,Nocardia_vinacea
GCF_035920425.1_Micromonospora_ureilytica_6mer,Micromonospora,ureilytica,Micromonospora_ureilytica
GCF_035920485.1_Nonomuraea_glycinis_6mer,Nonomuraea,glycinis,Nonomuraea_glycinis
GCF_035921825.1_Rhizobium_beringeri_6mer,Rhizobium,beringeri,Rhizobium_beringeri
GCF_035930445.1_Sphingopyxis_chilensis_6mer,Sphingopyxis,chilensis,Sphingopyxis_chilensis
GCF_035940175.1__Kitasatospora__papulosa_6mer,,Kitasatospora,_Kitasatospora
GCF_035962435.1_Streptomyces_europaeiscabiei_6mer,Streptomyces,europaeiscabiei,Streptomyces_europaeiscabiei
GCF_035977975.1_Streptomyces_celluloflavus_6mer,Streptomyces,celluloflavus,Streptomyces_celluloflavus
GCF_035986805.1_Caproicibacter_sp__BJN0012_6mer,Caproicibacter,sp,Caproicibacter_sp
GCF_035991205.1_Streptomyces_zaomyceticus_6mer,Streptomyces,zaomyceticus,Streptomyces_zaomyceticus
GCF_036006205.1_Streptomyces_xinghaiensis_6mer,Streptomyces,xinghaiensis,Streptomyces_xinghaiensis
GCF_036010405.1_Kitasatospora_purpeofusca_6mer,Kitasatospora,purpeofusca,Kitasatospora_purpeofusca
GCF_036010665.1_Microbispora_sp__NBC_01189_6mer,Microbispora,sp,Microbispora_sp
GCF_036013525.1_Nonomuraea_sp__NBC_00507_6mer,Nonomuraea,sp,Nonomuraea_sp
GCF_036013855.1_Micromonospora_zamorensis_6mer,Micromonospora,zamorensis,Micromonospora_zamorensis
GCF_036021035.1_Kineococcus_sp__NBC_00420_6mer,Kineococcus,sp,Kineococcus_sp
GCF_036044095.1_Actinomycetospora_sp__NBC_00405_6mer,Actinomycetospora,sp,Actinomycetospora_sp
GCF_036051655.1_Nocardia_puris_6mer,Nocardia,puris,Nocardia_puris
GCF_036101175.1_Streptomyces_coelicoflavus_6mer,Streptomyces,coelicoflavus,Streptomyces_coelicoflavus
GCF_036124195.1_Streptomyces_caniferus_6mer,Streptomyces,caniferus,Streptomyces_caniferus
GCF_036142455.1_Nocardia_salmonicida_6mer,Nocardia,salmonicida,Nocardia_salmonicida
GCF_036153515.1_Williamsia_herbipolensis_6mer,Williamsia,herbipolensis,Williamsia_herbipolensis
GCF_036170895.1_Streptomyces_erythrochromogenes_6mer,Streptomyces,erythrochromogenes,Streptomyces_erythrochromogenes
GCF_036172715.1_Streptomyces_bobili_6mer,Streptomyces,bobili,Streptomyces_bobili
GCF_036184225.1_Micromonospora_globbae_6mer,Micromonospora,globbae,Micromonospora_globbae
GCF_036185645.1_Microbispora_hainanensis_6mer,Microbispora,hainanensis,Microbispora_hainanensis
GCF_036189065.1_Streptomyces_griseoaurantiacus_6mer,Streptomyces,griseoaurantiacus,Streptomyces_griseoaurantiacus
GCF_036204065.1_Streptomyces_tauricus_6mer,Streptomyces,tauricus,Streptomyces_tauricus
GCF_036208045.1_Thiorhodovibrio_winogradskyi_6mer,Thiorhodovibrio,winogradskyi,Thiorhodovibrio_winogradskyi
GCF_036209505.1_Bergeyella_porcorum_6mer,Bergeyella,porcorum,Bergeyella_porcorum
GCF_036226265.1_Actinomadura_citrea_6mer,Actinomadura,citrea,Actinomadura_citrea
GCF_036226325.1_Streptomyces_pseudogriseolus_6mer,Streptomyces,pseudogriseolus,Streptomyces_pseudogriseolus
GCF_036226485.1_Kitasatospora_herbaricolor_6mer,Kitasatospora,herbaricolor,Kitasatospora_herbaricolor
GCF_036226525.1_Kribbella_sp__NBC_01245_6mer,Kribbella,sp,Kribbella_sp
GCF_036226705.1_Streptomyces_pseudovenezuelae_6mer,Streptomyces,pseudovenezuelae,Streptomyces_pseudovenezuelae
GCF_036226805.1_Streptomyces_melanogenes_6mer,Streptomyces,melanogenes,Streptomyces_melanogenes
GCF_036226965.1_Streptomyces_althioticus_6mer,Streptomyces,althioticus,Streptomyces_althioticus
GCF_036227065.1_Spirillospora_sp__NBC_01491_6mer,Spirillospora,sp,Spirillospora_sp
GCF_036227085.1_Actinoallomurus_sp__NBC_01490_6mer,Actinoallomurus,sp,Actinoallomurus_sp
GCF_036227305.1_Streptosporangium_sp__NBC_01469_6mer,Streptosporangium,sp,Streptosporangium_sp
GCF_036227385.1_Micromonospora_rifamycinica_6mer,Micromonospora,rifamycinica,Micromonospora_rifamycinica
GCF_036243495.1_Streptomyces_luteogriseus_6mer,Streptomyces,luteogriseus,Streptomyces_luteogriseus
GCF_036250655.1_Treponema_saccharophilum_6mer,Treponema,saccharophilum,Treponema_saccharophilum
GCF_036250755.1_Streptomyces_uncialis_6mer,Streptomyces,uncialis,Streptomyces_uncialis
GCF_036251205.1_Orbus_mooreae_6mer,Orbus,mooreae,Orbus_mooreae
GCF_036251705.1_Utexia_brackfieldae_6mer,Utexia,brackfieldae,Utexia_brackfieldae
GCF_036251875.1_Orbus_sturtevantii_6mer,Orbus,sturtevantii,Orbus_sturtevantii
GCF_036251935.1_Orbus_wheelerorum_6mer,Orbus,wheelerorum,Orbus_wheelerorum
GCF_036287475.1_Streptomyces_iakyrus_6mer,Streptomyces,iakyrus,Streptomyces_iakyrus
GCF_036320485.1_Dyella_aluminiiresistens_6mer,Dyella,aluminiiresistens,Dyella_aluminiiresistens
GCF_036320655.1_Porphyromonas_pogonae_6mer,Porphyromonas,pogonae,Porphyromonas_pogonae
GCF_036321625.1_Microaceticoccus_formicicus_6mer,Microaceticoccus,formicicus,Microaceticoccus_formicicus
GCF_036322585.1_Luteolibacter_sp__LG18_6mer,Luteolibacter,sp,Luteolibacter_sp
GCF_036322625.1_Roseicyclus_marinus_6mer,Roseicyclus,marinus,Roseicyclus_marinus
GCF_036322645.1_Thalassospira_tepidiphila_6mer,Thalassospira,tepidiphila,Thalassospira_tepidiphila
GCF_036322705.1_Maricaulis_maris_6mer,Maricaulis,maris,Maricaulis_maris
GCF_036322735.1_Marinomonas_pontica_6mer,Marinomonas,pontica,Marinomonas_pontica
GCF_036322805.1_Planctobacterium_marinum_6mer,Planctobacterium,marinum,Planctobacterium_marinum
GCF_036323475.1_Solobacterium_moorei_6mer,Solobacterium,moorei,Solobacterium_moorei
GCF_036323495.1_Limnobacter_thiooxidans_6mer,Limnobacter,thiooxidans,Limnobacter_thiooxidans
GCF_036323555.1_Congregicoccus_parvus_6mer,Congregicoccus,parvus,Congregicoccus_parvus
GCF_036324325.1_Methylophaga_thalassica_6mer,Methylophaga,thalassica,Methylophaga_thalassica
GCF_036324365.1_Microbacterium_limosum_6mer,Microbacterium,limosum,Microbacterium_limosum
GCF_036327475.1_Sodalis_sp___in__enterobacteria__6mer,Sodalis,sp,Sodalis_sp
GCF_036345975.1_Streptomyces_clavifer_6mer,Streptomyces,clavifer,Streptomyces_clavifer
GCF_036346835.1_Lentzea_sp__NBC_00516_6mer,Lentzea,sp,Lentzea_sp
GCF_036352135.1_Metamycoplasma_gateae_6mer,Metamycoplasma,gateae,Metamycoplasma_gateae
GCF_036416795.1_Bacteroides_maternus_6mer,Bacteroides,maternus,Bacteroides_maternus
GCF_036419155.1_Anaerobutyricum_hallii_6mer,Anaerobutyricum,hallii,Anaerobutyricum_hallii
GCF_036428785.1_Salimicrobium_sp__PL1-032A_6mer,Salimicrobium,sp,Salimicrobium_sp
GCF_036488675.1_Sinorhizobium_chiapasense_6mer,Sinorhizobium,chiapasense,Sinorhizobium_chiapasense
GCF_036492245.1_Treponema_bryantii_6mer,Treponema,bryantii,Treponema_bryantii
GCF_036492425.1_Persicobacter_psychrovividus_6mer,Persicobacter,psychrovividus,Persicobacter_psychrovividus
GCF_036492635.1_Aureibacter_tunicatorum_6mer,Aureibacter,tunicatorum,Aureibacter_tunicatorum
GCF_036492835.1_Fulvitalea_axinellae_6mer,Fulvitalea,axinellae,Fulvitalea_axinellae
GCF_036493055.1_Marivirga_tractuosa_6mer,Marivirga,tractuosa,Marivirga_tractuosa
GCF_036511535.1_Dysgonomonas_capnocytophagoides_6mer,Dysgonomonas,capnocytophagoides,Dysgonomonas_capnocytophagoides
GCF_036511935.1_Marinobacter_nanhaiticus_D15-8W_6mer,Marinobacter,nanhaiticus,Marinobacter_nanhaiticus
GCF_036512875.1_Xenorhabdus_taiwanensis_6mer,Xenorhabdus,taiwanensis,Xenorhabdus_taiwanensis
GCF_036541015.1_Streptomyces_xanthochromogenes_6mer,Streptomyces,xanthochromogenes,Streptomyces_xanthochromogenes
GCF_036585405.1_Pseudomonas_batumici_6mer,Pseudomonas,batumici,Pseudomonas_batumici
GCF_036621415.1_Nitratireductor_thuwali_6mer,Nitratireductor,thuwali,Nitratireductor_thuwali
GCF_036632915.2_Faecalibacterium_taiwanense_6mer,Faecalibacterium,taiwanense,Faecalibacterium_taiwanense
GCF_036670025.1_Niallia_oryzisoli_6mer,Niallia,oryzisoli,Niallia_oryzisoli
GCF_036687315.1_Sphingopyxis_kveilinensis_6mer,Sphingopyxis,kveilinensis,Sphingopyxis_kveilinensis
GCF_036700015.1_Shouchella_rhizosphaerae_6mer,Shouchella,rhizosphaerae,Shouchella_rhizosphaerae
GCF_036704165.1_Pseudomonas_khavaziana_6mer,Pseudomonas,khavaziana,Pseudomonas_khavaziana
GCF_036784995.1_Mycoplasmoides_genitalium_6mer,Mycoplasmoides,genitalium,Mycoplasmoides_genitalium
GCF_036812735.1_Terrisporobacter_glycolicus_ATCC_14880___DSM_1288_6mer,Terrisporobacter,glycolicus,Terrisporobacter_glycolicus
GCF_036825535.1_Parasalinivibrio_latis_6mer,Parasalinivibrio,latis,Parasalinivibrio_latis
GCF_036830455.1_Franconibacter_daqui_6mer,Franconibacter,daqui,Franconibacter_daqui
GCF_036840915.1_Flavobacterium_hankyongi_6mer,Flavobacterium,hankyongi,Flavobacterium_hankyongi
GCF_036864985.1_Janibacter_terrae_6mer,Janibacter,terrae,Janibacter_terrae
GCF_036865565.1_Erwinia_aphidicola_6mer,Erwinia,aphidicola,Erwinia_aphidicola
