cluster_id,genome_id,cluster_size
GCF_024398575.1_NZ_CP074073.1_201,GCF_024398575.1,23
GCF_024398575.1_NZ_CP074073.1_2195,GCF_024398575.1,55
GCF_024398575.1_NZ_CP074073.1_2229,GCF_024398575.1,20
GCF_024398575.1_NZ_CP074073.1_2312,GCF_024398575.1,31
GCF_024398575.1_NZ_CP074073.1_2416,GCF_024398575.1,18
GCF_024398575.1_NZ_CP074073.1_2468,GCF_024398575.1,36
GCF_024398575.1_NZ_CP074073.1_291,GCF_024398575.1,39
GCF_024398575.1_NZ_CP074073.1_344,GCF_024398575.1,61
GCF_024398575.1_NZ_CP074073.1_369,GCF_024398575.1,10
GCF_024398575.1_NZ_CP074073.1_481,GCF_024398575.1,42
GCF_024398575.1_NZ_CP074073.1_505,GCF_024398575.1,12
GCF_024398575.1_NZ_CP074073.1_643,GCF_024398575.1,15
GCF_024398575.1_NZ_CP074073.1_798,GCF_024398575.1,48
GCF_024399335.1_NZ_CP075339.1_1069,GCF_024399335.1,336
GCF_024399335.1_NZ_CP075339.1_1080,GCF_024399335.1,12
GCF_024399335.1_NZ_CP075339.1_1173,GCF_024399335.1,83
GCF_024399335.1_NZ_CP075339.1_1189,GCF_024399335.1,24
GCF_024399335.1_NZ_CP075339.1_1202,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_1251,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_1269,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_1276,GCF_024399335.1,17
GCF_024399335.1_NZ_CP075339.1_1446,GCF_024399335.1,12
GCF_024399335.1_NZ_CP075339.1_1489,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_1503,GCF_024399335.1,12
GCF_024399335.1_NZ_CP075339.1_1565,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_1638,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_1696,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_1704,GCF_024399335.1,12
GCF_024399335.1_NZ_CP075339.1_1709,GCF_024399335.1,33
GCF_024399335.1_NZ_CP075339.1_1741,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_179,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_1930,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_194,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_2028,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_2071,GCF_024399335.1,12
GCF_024399335.1_NZ_CP075339.1_2084,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_2147,GCF_024399335.1,15
GCF_024399335.1_NZ_CP075339.1_2160,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_2193,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_2248,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_2294,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_2298,GCF_024399335.1,19
GCF_024399335.1_NZ_CP075339.1_2299,GCF_024399335.1,34
GCF_024399335.1_NZ_CP075339.1_2476,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_250,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_2567,GCF_024399335.1,17
GCF_024399335.1_NZ_CP075339.1_2573,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_2639,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_2655,GCF_024399335.1,16
GCF_024399335.1_NZ_CP075339.1_2660,GCF_024399335.1,69
GCF_024399335.1_NZ_CP075339.1_2738,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_2910,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_2911,GCF_024399335.1,15
GCF_024399335.1_NZ_CP075339.1_2978,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_3116,GCF_024399335.1,23
GCF_024399335.1_NZ_CP075339.1_3130,GCF_024399335.1,189
GCF_024399335.1_NZ_CP075339.1_3171,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_3198,GCF_024399335.1,12
GCF_024399335.1_NZ_CP075339.1_3200,GCF_024399335.1,12
GCF_024399335.1_NZ_CP075339.1_3209,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_388,GCF_024399335.1,30
GCF_024399335.1_NZ_CP075339.1_489,GCF_024399335.1,34
GCF_024399335.1_NZ_CP075339.1_50,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_503,GCF_024399335.1,67
GCF_024399335.1_NZ_CP075339.1_509,GCF_024399335.1,72
GCF_024399335.1_NZ_CP075339.1_634,GCF_024399335.1,26
GCF_024399335.1_NZ_CP075339.1_660,GCF_024399335.1,13
GCF_024399335.1_NZ_CP075339.1_661,GCF_024399335.1,10
GCF_024399335.1_NZ_CP075339.1_730,GCF_024399335.1,12
GCF_024399335.1_NZ_CP075339.1_764,GCF_024399335.1,33
GCF_024399335.1_NZ_CP075339.1_815,GCF_024399335.1,15
GCF_024399335.1_NZ_CP075339.1_863,GCF_024399335.1,11
GCF_024399335.1_NZ_CP075339.1_950,GCF_024399335.1,95
GCF_024453815.1_NZ_CP072934.1_1059,GCF_024453815.1,24
GCF_024453815.1_NZ_CP072934.1_1182,GCF_024453815.1,27
GCF_024453815.1_NZ_CP072934.1_1214,GCF_024453815.1,20
GCF_024453815.1_NZ_CP072934.1_1344,GCF_024453815.1,13
GCF_024453815.1_NZ_CP072934.1_1369,GCF_024453815.1,37
GCF_024453815.1_NZ_CP072934.1_143,GCF_024453815.1,23
GCF_024453815.1_NZ_CP072934.1_1684,GCF_024453815.1,34
GCF_024453815.1_NZ_CP072934.1_1705,GCF_024453815.1,20
GCF_024453815.1_NZ_CP072934.1_1764,GCF_024453815.1,21
GCF_024453815.1_NZ_CP072934.1_192,GCF_024453815.1,11
GCF_024453815.1_NZ_CP072934.1_2036,GCF_024453815.1,13
GCF_024453815.1_NZ_CP072934.1_2055,GCF_024453815.1,17
GCF_024453815.1_NZ_CP072934.1_2087,GCF_024453815.1,11
GCF_024453815.1_NZ_CP072934.1_2113,GCF_024453815.1,20
GCF_024453815.1_NZ_CP072934.1_217,GCF_024453815.1,10
GCF_024453815.1_NZ_CP072934.1_396,GCF_024453815.1,10
GCF_024453815.1_NZ_CP072934.1_417,GCF_024453815.1,14
GCF_024453815.1_NZ_CP072934.1_461,GCF_024453815.1,13
GCF_024453815.1_NZ_CP072934.1_983,GCF_024453815.1,13
GCF_024453815.1_NZ_CP072934.1_999,GCF_024453815.1,14
GCF_024453835.1_NZ_CP072935.1_1104,GCF_024453835.1,11
GCF_024453835.1_NZ_CP072935.1_1137,GCF_024453835.1,10
GCF_024453835.1_NZ_CP072935.1_1400,GCF_024453835.1,176
GCF_024453835.1_NZ_CP072935.1_1462,GCF_024453835.1,32
GCF_024453835.1_NZ_CP072935.1_1513,GCF_024453835.1,13
GCF_024453835.1_NZ_CP072935.1_1605,GCF_024453835.1,28
GCF_024453835.1_NZ_CP072935.1_1648,GCF_024453835.1,11
GCF_024453835.1_NZ_CP072935.1_1659,GCF_024453835.1,58
GCF_024453835.1_NZ_CP072935.1_1661,GCF_024453835.1,13
GCF_024453835.1_NZ_CP072935.1_1764,GCF_024453835.1,108
GCF_024453835.1_NZ_CP072935.1_1776,GCF_024453835.1,10
GCF_024453835.1_NZ_CP072935.1_1841,GCF_024453835.1,206
GCF_024453835.1_NZ_CP072935.1_198,GCF_024453835.1,255
GCF_024453835.1_NZ_CP072935.1_2035,GCF_024453835.1,96
GCF_024453835.1_NZ_CP072935.1_2037,GCF_024453835.1,16
GCF_024453835.1_NZ_CP072935.1_2202,GCF_024453835.1,354
GCF_024453835.1_NZ_CP072935.1_2204,GCF_024453835.1,11
GCF_024453835.1_NZ_CP072935.1_370,GCF_024453835.1,13
GCF_024453835.1_NZ_CP072935.1_408,GCF_024453835.1,24
GCF_024453835.1_NZ_CP072935.1_425,GCF_024453835.1,17
GCF_024453835.1_NZ_CP072935.1_428,GCF_024453835.1,12
GCF_024453835.1_NZ_CP072935.1_450,GCF_024453835.1,13
GCF_024453835.1_NZ_CP072935.1_504,GCF_024453835.1,12
GCF_024453835.1_NZ_CP072935.1_579,GCF_024453835.1,12
GCF_024453835.1_NZ_CP072935.1_620,GCF_024453835.1,17
GCF_024453835.1_NZ_CP072935.1_725,GCF_024453835.1,24
GCF_024453835.1_NZ_CP072935.1_741,GCF_024453835.1,23
GCF_024453835.1_NZ_CP072935.1_833,GCF_024453835.1,11
GCF_024453835.1_NZ_CP072935.1_922,GCF_024453835.1,80
GCF_024453835.1_NZ_CP072935.1_978,GCF_024453835.1,24
GCF_024453835.1_NZ_CP072935.1_980,GCF_024453835.1,13
GCF_024494545.1_NZ_CP101694.1_1178,GCF_024494545.1,94
GCF_024494545.1_NZ_CP101694.1_1303,GCF_024494545.1,27
GCF_024494545.1_NZ_CP101694.1_1552,GCF_024494545.1,20
GCF_024494545.1_NZ_CP101694.1_1585,GCF_024494545.1,16
GCF_024494545.1_NZ_CP101694.1_1613,GCF_024494545.1,19
GCF_024494545.1_NZ_CP101694.1_1832,GCF_024494545.1,645
GCF_024494545.1_NZ_CP101694.1_1879,GCF_024494545.1,121
GCF_024494545.1_NZ_CP101694.1_2165,GCF_024494545.1,13
GCF_024494545.1_NZ_CP101694.1_221,GCF_024494545.1,109
GCF_024494545.1_NZ_CP101694.1_2309,GCF_024494545.1,130
GCF_024494545.1_NZ_CP101694.1_2340,GCF_024494545.1,18
GCF_024494545.1_NZ_CP101694.1_2365,GCF_024494545.1,428
GCF_024494545.1_NZ_CP101694.1_2555,GCF_024494545.1,11
GCF_024494545.1_NZ_CP101694.1_271,GCF_024494545.1,10
GCF_024494545.1_NZ_CP101694.1_356,GCF_024494545.1,21
GCF_024494545.1_NZ_CP101694.1_358,GCF_024494545.1,22
GCF_024494545.1_NZ_CP101694.1_451,GCF_024494545.1,121
GCF_024494545.1_NZ_CP101694.1_479,GCF_024494545.1,12
GCF_024494545.1_NZ_CP101694.1_909,GCF_024494545.1,13
GCF_024494545.1_NZ_CP101695.1_100,GCF_024494545.1,17
GCF_024494545.1_NZ_CP101695.1_1032,GCF_024494545.1,11
GCF_024494545.1_NZ_CP101695.1_1055,GCF_024494545.1,29
GCF_024494545.1_NZ_CP101695.1_1060,GCF_024494545.1,33
GCF_024494545.1_NZ_CP101695.1_27,GCF_024494545.1,10
GCF_024494545.1_NZ_CP101695.1_28,GCF_024494545.1,106
GCF_024494545.1_NZ_CP101695.1_461,GCF_024494545.1,28
GCF_024494545.1_NZ_CP101695.1_468,GCF_024494545.1,17
GCF_024494545.1_NZ_CP101695.1_526,GCF_024494545.1,12
GCF_024494545.1_NZ_CP101695.1_558,GCF_024494545.1,141
GCF_024494545.1_NZ_CP101695.1_562,GCF_024494545.1,73
GCF_024494545.1_NZ_CP101695.1_564,GCF_024494545.1,33
GCF_024494545.1_NZ_CP101695.1_643,GCF_024494545.1,401
GCF_024494545.1_NZ_CP101695.1_655,GCF_024494545.1,10
GCF_024494545.1_NZ_CP101695.1_69,GCF_024494545.1,23
GCF_024494545.1_NZ_CP101695.1_775,GCF_024494545.1,23
GCF_024494545.1_NZ_CP101695.1_799,GCF_024494545.1,12
GCF_024494545.1_NZ_CP101695.1_991,GCF_024494545.1,10
GCF_024494545.1_NZ_CP101697.1_83,GCF_024494545.1,10
GCF_024496085.1_NZ_CP101751.1_1010,GCF_024496085.1,106
GCF_024496085.1_NZ_CP101751.1_1077,GCF_024496085.1,10
GCF_024496085.1_NZ_CP101751.1_1134,GCF_024496085.1,170
GCF_024496085.1_NZ_CP101751.1_1142,GCF_024496085.1,12
GCF_024496085.1_NZ_CP101751.1_1294,GCF_024496085.1,16
GCF_024496085.1_NZ_CP101751.1_1307,GCF_024496085.1,25
GCF_024496085.1_NZ_CP101751.1_1346,GCF_024496085.1,27
GCF_024496085.1_NZ_CP101751.1_1407,GCF_024496085.1,12
GCF_024496085.1_NZ_CP101751.1_1540,GCF_024496085.1,11
GCF_024496085.1_NZ_CP101751.1_1677,GCF_024496085.1,10
GCF_024496085.1_NZ_CP101751.1_1749,GCF_024496085.1,15
GCF_024496085.1_NZ_CP101751.1_179,GCF_024496085.1,76
GCF_024496085.1_NZ_CP101751.1_1826,GCF_024496085.1,11
GCF_024496085.1_NZ_CP101751.1_1828,GCF_024496085.1,41
GCF_024496085.1_NZ_CP101751.1_1880,GCF_024496085.1,22
GCF_024496085.1_NZ_CP101751.1_1962,GCF_024496085.1,13
GCF_024496085.1_NZ_CP101751.1_1965,GCF_024496085.1,76
GCF_024496085.1_NZ_CP101751.1_1974,GCF_024496085.1,70
GCF_024496085.1_NZ_CP101751.1_2068,GCF_024496085.1,10
GCF_024496085.1_NZ_CP101751.1_2340,GCF_024496085.1,22
GCF_024496085.1_NZ_CP101751.1_2451,GCF_024496085.1,44
GCF_024496085.1_NZ_CP101751.1_2534,GCF_024496085.1,17
GCF_024496085.1_NZ_CP101751.1_2546,GCF_024496085.1,78
GCF_024496085.1_NZ_CP101751.1_2643,GCF_024496085.1,53
GCF_024496085.1_NZ_CP101751.1_2660,GCF_024496085.1,68
GCF_024496085.1_NZ_CP101751.1_2802,GCF_024496085.1,357
GCF_024496085.1_NZ_CP101751.1_2807,GCF_024496085.1,102
GCF_024496085.1_NZ_CP101751.1_3028,GCF_024496085.1,172
GCF_024496085.1_NZ_CP101751.1_3039,GCF_024496085.1,253
GCF_024496085.1_NZ_CP101751.1_3285,GCF_024496085.1,26
GCF_024496085.1_NZ_CP101751.1_3329,GCF_024496085.1,13
GCF_024496085.1_NZ_CP101751.1_3486,GCF_024496085.1,43
GCF_024496085.1_NZ_CP101751.1_3539,GCF_024496085.1,60
GCF_024496085.1_NZ_CP101751.1_363,GCF_024496085.1,60
GCF_024496085.1_NZ_CP101751.1_419,GCF_024496085.1,24
GCF_024496085.1_NZ_CP101751.1_432,GCF_024496085.1,83
GCF_024496085.1_NZ_CP101751.1_533,GCF_024496085.1,10
GCF_024496085.1_NZ_CP101751.1_650,GCF_024496085.1,163
GCF_024496085.1_NZ_CP101751.1_739,GCF_024496085.1,19
GCF_024496085.1_NZ_CP101751.1_786,GCF_024496085.1,26
GCF_024496085.1_NZ_CP101751.1_961,GCF_024496085.1,11
GCF_024496245.1_NZ_CP101740.1_1038,GCF_024496245.1,30
GCF_024496245.1_NZ_CP101740.1_1086,GCF_024496245.1,11
GCF_024496245.1_NZ_CP101740.1_1114,GCF_024496245.1,27
GCF_024496245.1_NZ_CP101740.1_1138,GCF_024496245.1,398
GCF_024496245.1_NZ_CP101740.1_1187,GCF_024496245.1,15
GCF_024496245.1_NZ_CP101740.1_1362,GCF_024496245.1,12
GCF_024496245.1_NZ_CP101740.1_1367,GCF_024496245.1,11
GCF_024496245.1_NZ_CP101740.1_1424,GCF_024496245.1,33
GCF_024496245.1_NZ_CP101740.1_1428,GCF_024496245.1,25
GCF_024496245.1_NZ_CP101740.1_1508,GCF_024496245.1,41
GCF_024496245.1_NZ_CP101740.1_151,GCF_024496245.1,17
GCF_024496245.1_NZ_CP101740.1_155,GCF_024496245.1,21
GCF_024496245.1_NZ_CP101740.1_1595,GCF_024496245.1,15
GCF_024496245.1_NZ_CP101740.1_1644,GCF_024496245.1,14
GCF_024496245.1_NZ_CP101740.1_1705,GCF_024496245.1,28
GCF_024496245.1_NZ_CP101740.1_1707,GCF_024496245.1,20
GCF_024496245.1_NZ_CP101740.1_1755,GCF_024496245.1,13
GCF_024496245.1_NZ_CP101740.1_191,GCF_024496245.1,17
GCF_024496245.1_NZ_CP101740.1_1975,GCF_024496245.1,19
GCF_024496245.1_NZ_CP101740.1_2025,GCF_024496245.1,10
GCF_024496245.1_NZ_CP101740.1_204,GCF_024496245.1,52
GCF_024496245.1_NZ_CP101740.1_2134,GCF_024496245.1,27
GCF_024496245.1_NZ_CP101740.1_2187,GCF_024496245.1,31
GCF_024496245.1_NZ_CP101740.1_2206,GCF_024496245.1,22
GCF_024496245.1_NZ_CP101740.1_2234,GCF_024496245.1,144
GCF_024496245.1_NZ_CP101740.1_2235,GCF_024496245.1,37
GCF_024496245.1_NZ_CP101740.1_2355,GCF_024496245.1,27
GCF_024496245.1_NZ_CP101740.1_239,GCF_024496245.1,25
GCF_024496245.1_NZ_CP101740.1_2457,GCF_024496245.1,102
GCF_024496245.1_NZ_CP101740.1_2493,GCF_024496245.1,103
GCF_024496245.1_NZ_CP101740.1_2504,GCF_024496245.1,27
GCF_024496245.1_NZ_CP101740.1_2699,GCF_024496245.1,10
GCF_024496245.1_NZ_CP101740.1_2735,GCF_024496245.1,10
GCF_024496245.1_NZ_CP101740.1_2868,GCF_024496245.1,34
GCF_024496245.1_NZ_CP101740.1_293,GCF_024496245.1,109
GCF_024496245.1_NZ_CP101740.1_3007,GCF_024496245.1,29
GCF_024496245.1_NZ_CP101740.1_3020,GCF_024496245.1,232
GCF_024496245.1_NZ_CP101740.1_3056,GCF_024496245.1,10
GCF_024496245.1_NZ_CP101740.1_363,GCF_024496245.1,26
GCF_024496245.1_NZ_CP101740.1_393,GCF_024496245.1,31
GCF_024496245.1_NZ_CP101740.1_433,GCF_024496245.1,125
GCF_024496245.1_NZ_CP101740.1_554,GCF_024496245.1,79
GCF_024496245.1_NZ_CP101740.1_556,GCF_024496245.1,11
GCF_024496245.1_NZ_CP101740.1_611,GCF_024496245.1,74
GCF_024496245.1_NZ_CP101740.1_626,GCF_024496245.1,20
GCF_024496245.1_NZ_CP101740.1_7,GCF_024496245.1,140
GCF_024496245.1_NZ_CP101740.1_729,GCF_024496245.1,18
GCF_024496245.1_NZ_CP101740.1_83,GCF_024496245.1,43
GCF_024496245.1_NZ_CP101740.1_848,GCF_024496245.1,83
GCF_024496245.1_NZ_CP101740.1_962,GCF_024496245.1,20
GCF_024498215.1_NZ_CP101806.1_1003,GCF_024498215.1,16
GCF_024498215.1_NZ_CP101806.1_1026,GCF_024498215.1,27
GCF_024498215.1_NZ_CP101806.1_1080,GCF_024498215.1,23
GCF_024498215.1_NZ_CP101806.1_1236,GCF_024498215.1,13
GCF_024498215.1_NZ_CP101806.1_1311,GCF_024498215.1,14
GCF_024498215.1_NZ_CP101806.1_1362,GCF_024498215.1,10
GCF_024498215.1_NZ_CP101806.1_1395,GCF_024498215.1,29
GCF_024498215.1_NZ_CP101806.1_1459,GCF_024498215.1,17
GCF_024498215.1_NZ_CP101806.1_1520,GCF_024498215.1,10
GCF_024498215.1_NZ_CP101806.1_1573,GCF_024498215.1,15
GCF_024498215.1_NZ_CP101806.1_163,GCF_024498215.1,15
GCF_024498215.1_NZ_CP101806.1_172,GCF_024498215.1,11
GCF_024498215.1_NZ_CP101806.1_385,GCF_024498215.1,21
GCF_024498215.1_NZ_CP101806.1_386,GCF_024498215.1,21
GCF_024498215.1_NZ_CP101806.1_635,GCF_024498215.1,10
GCF_024498215.1_NZ_CP101806.1_750,GCF_024498215.1,11
GCF_024498215.1_NZ_CP101806.1_777,GCF_024498215.1,14
GCF_024498235.1_NZ_CP101807.1_1147,GCF_024498235.1,23
GCF_024498235.1_NZ_CP101807.1_1387,GCF_024498235.1,26
GCF_024498235.1_NZ_CP101807.1_1394,GCF_024498235.1,15
GCF_024498235.1_NZ_CP101807.1_1448,GCF_024498235.1,17
GCF_024498235.1_NZ_CP101807.1_1530,GCF_024498235.1,18
GCF_024498235.1_NZ_CP101807.1_1599,GCF_024498235.1,18
GCF_024498235.1_NZ_CP101807.1_1633,GCF_024498235.1,13
GCF_024498235.1_NZ_CP101807.1_1692,GCF_024498235.1,12
GCF_024498235.1_NZ_CP101807.1_1792,GCF_024498235.1,14
GCF_024498235.1_NZ_CP101807.1_27,GCF_024498235.1,10
GCF_024498235.1_NZ_CP101807.1_315,GCF_024498235.1,33
GCF_024498235.1_NZ_CP101807.1_32,GCF_024498235.1,26
GCF_024498235.1_NZ_CP101807.1_448,GCF_024498235.1,12
GCF_024498235.1_NZ_CP101807.1_503,GCF_024498235.1,40
GCF_024498235.1_NZ_CP101807.1_582,GCF_024498235.1,20
GCF_024498235.1_NZ_CP101807.1_634,GCF_024498235.1,18
GCF_024498235.1_NZ_CP101807.1_650,GCF_024498235.1,21
GCF_024498235.1_NZ_CP101807.1_730,GCF_024498235.1,15
GCF_024498235.1_NZ_CP101807.1_745,GCF_024498235.1,13
GCF_024498235.1_NZ_CP101807.1_798,GCF_024498235.1,11
GCF_024498235.1_NZ_CP101807.1_801,GCF_024498235.1,20
GCF_024498235.1_NZ_CP101807.1_815,GCF_024498235.1,15
GCF_024498235.1_NZ_CP101807.1_823,GCF_024498235.1,48
GCF_024498235.1_NZ_CP101807.1_873,GCF_024498235.1,10
GCF_024498235.1_NZ_CP101807.1_984,GCF_024498235.1,11
GCF_024498255.1_NZ_CP101808.1_1015,GCF_024498255.1,40
GCF_024498255.1_NZ_CP101808.1_1088,GCF_024498255.1,42
GCF_024498255.1_NZ_CP101808.1_1089,GCF_024498255.1,22
GCF_024498255.1_NZ_CP101808.1_1121,GCF_024498255.1,23
GCF_024498255.1_NZ_CP101808.1_1296,GCF_024498255.1,37
GCF_024498255.1_NZ_CP101808.1_1306,GCF_024498255.1,14
GCF_024498255.1_NZ_CP101808.1_1341,GCF_024498255.1,37
GCF_024498255.1_NZ_CP101808.1_140,GCF_024498255.1,47
GCF_024498255.1_NZ_CP101808.1_144,GCF_024498255.1,12
GCF_024498255.1_NZ_CP101808.1_277,GCF_024498255.1,34
GCF_024498255.1_NZ_CP101808.1_298,GCF_024498255.1,18
GCF_024498255.1_NZ_CP101808.1_301,GCF_024498255.1,52
GCF_024498255.1_NZ_CP101808.1_46,GCF_024498255.1,26
GCF_024498255.1_NZ_CP101808.1_545,GCF_024498255.1,10
GCF_024498255.1_NZ_CP101808.1_599,GCF_024498255.1,11
GCF_024498255.1_NZ_CP101808.1_637,GCF_024498255.1,41
GCF_024498255.1_NZ_CP101808.1_670,GCF_024498255.1,12
GCF_024498255.1_NZ_CP101808.1_73,GCF_024498255.1,29
GCF_024498255.1_NZ_CP101808.1_936,GCF_024498255.1,25
GCF_024498255.1_NZ_CP101808.1_939,GCF_024498255.1,27
GCF_024498255.1_NZ_CP101808.1_995,GCF_024498255.1,35
GCF_024498275.1_NZ_CP101809.1_1354,GCF_024498275.1,10
GCF_024498275.1_NZ_CP101809.1_153,GCF_024498275.1,96
GCF_024498275.1_NZ_CP101809.1_1751,GCF_024498275.1,11
GCF_024498275.1_NZ_CP101809.1_1853,GCF_024498275.1,21
GCF_024498275.1_NZ_CP101809.1_1928,GCF_024498275.1,143
GCF_024498275.1_NZ_CP101809.1_1993,GCF_024498275.1,47
GCF_024498275.1_NZ_CP101809.1_2086,GCF_024498275.1,10
GCF_024498275.1_NZ_CP101809.1_295,GCF_024498275.1,11
GCF_024498275.1_NZ_CP101809.1_318,GCF_024498275.1,13
GCF_024498275.1_NZ_CP101809.1_655,GCF_024498275.1,10
GCF_024498275.1_NZ_CP101809.1_731,GCF_024498275.1,12
GCF_024498275.1_NZ_CP101809.1_926,GCF_024498275.1,11
GCF_024498295.1_NZ_CP101827.1_1040,GCF_024498295.1,34
GCF_024498295.1_NZ_CP101827.1_1095,GCF_024498295.1,40
GCF_024498295.1_NZ_CP101827.1_1173,GCF_024498295.1,11
GCF_024498295.1_NZ_CP101827.1_1211,GCF_024498295.1,37
GCF_024498295.1_NZ_CP101827.1_1241,GCF_024498295.1,70
GCF_024498295.1_NZ_CP101827.1_1254,GCF_024498295.1,12
GCF_024498295.1_NZ_CP101827.1_1421,GCF_024498295.1,26
GCF_024498295.1_NZ_CP101827.1_1479,GCF_024498295.1,42
GCF_024498295.1_NZ_CP101827.1_1573,GCF_024498295.1,26
GCF_024498295.1_NZ_CP101827.1_1640,GCF_024498295.1,14
GCF_024498295.1_NZ_CP101827.1_1671,GCF_024498295.1,32
GCF_024498295.1_NZ_CP101827.1_234,GCF_024498295.1,147
GCF_024498295.1_NZ_CP101827.1_260,GCF_024498295.1,31
GCF_024498295.1_NZ_CP101827.1_28,GCF_024498295.1,39
GCF_024498295.1_NZ_CP101827.1_351,GCF_024498295.1,64
GCF_024498295.1_NZ_CP101827.1_379,GCF_024498295.1,12
GCF_024498295.1_NZ_CP101827.1_447,GCF_024498295.1,17
GCF_024498295.1_NZ_CP101827.1_462,GCF_024498295.1,10
GCF_024498295.1_NZ_CP101827.1_53,GCF_024498295.1,33
GCF_024498295.1_NZ_CP101827.1_624,GCF_024498295.1,13
GCF_024498295.1_NZ_CP101827.1_676,GCF_024498295.1,54
GCF_024498295.1_NZ_CP101827.1_698,GCF_024498295.1,29
GCF_024498295.1_NZ_CP101827.1_721,GCF_024498295.1,10
GCF_024498295.1_NZ_CP101827.1_723,GCF_024498295.1,16
GCF_024498295.1_NZ_CP101827.1_768,GCF_024498295.1,14
GCF_024498295.1_NZ_CP101827.1_892,GCF_024498295.1,36
GCF_024498295.1_NZ_CP101827.1_973,GCF_024498295.1,41
GCF_024498295.1_NZ_CP101827.1_982,GCF_024498295.1,25
GCF_024498955.1_NZ_CP093311.1_1180,GCF_024498955.1,14
GCF_024498955.1_NZ_CP093311.1_1212,GCF_024498955.1,71
GCF_024498955.1_NZ_CP093311.1_1246,GCF_024498955.1,65
GCF_024498955.1_NZ_CP093311.1_15,GCF_024498955.1,59
GCF_024498955.1_NZ_CP093311.1_1580,GCF_024498955.1,18
GCF_024498955.1_NZ_CP093311.1_1718,GCF_024498955.1,24
GCF_024498955.1_NZ_CP093311.1_18,GCF_024498955.1,128
GCF_024498955.1_NZ_CP093311.1_1838,GCF_024498955.1,56
GCF_024498955.1_NZ_CP093311.1_2005,GCF_024498955.1,70
GCF_024498955.1_NZ_CP093311.1_2063,GCF_024498955.1,90
GCF_024498955.1_NZ_CP093311.1_2276,GCF_024498955.1,23
GCF_024498955.1_NZ_CP093311.1_2430,GCF_024498955.1,29
GCF_024498955.1_NZ_CP093311.1_287,GCF_024498955.1,89
GCF_024498955.1_NZ_CP093311.1_35,GCF_024498955.1,28
GCF_024498955.1_NZ_CP093311.1_352,GCF_024498955.1,121
GCF_024498955.1_NZ_CP093311.1_54,GCF_024498955.1,86
GCF_024498955.1_NZ_CP093311.1_60,GCF_024498955.1,16
GCF_024498955.1_NZ_CP093311.1_678,GCF_024498955.1,14
GCF_024498955.1_NZ_CP093311.1_786,GCF_024498955.1,13
GCF_024498955.1_NZ_CP093311.1_81,GCF_024498955.1,68
GCF_024498955.1_NZ_CP093311.1_849,GCF_024498955.1,15
GCF_024498955.1_NZ_CP093311.1_857,GCF_024498955.1,20
GCF_024498955.1_NZ_CP093311.1_975,GCF_024498955.1,37
GCF_024499055.1_NZ_CP071249.1_1230,GCF_024499055.1,43
GCF_024499055.1_NZ_CP071249.1_1636,GCF_024499055.1,54
GCF_024499055.1_NZ_CP071249.1_1637,GCF_024499055.1,14
GCF_024499055.1_NZ_CP071249.1_164,GCF_024499055.1,27
GCF_024499055.1_NZ_CP071249.1_1689,GCF_024499055.1,26
GCF_024499055.1_NZ_CP071249.1_1928,GCF_024499055.1,16
GCF_024499055.1_NZ_CP071249.1_2233,GCF_024499055.1,11
GCF_024499055.1_NZ_CP071249.1_2258,GCF_024499055.1,41
GCF_024499055.1_NZ_CP071249.1_2358,GCF_024499055.1,12
GCF_024499055.1_NZ_CP071249.1_2463,GCF_024499055.1,14
GCF_024499055.1_NZ_CP071249.1_306,GCF_024499055.1,15
GCF_024499055.1_NZ_CP071249.1_350,GCF_024499055.1,10
GCF_024499055.1_NZ_CP071249.1_357,GCF_024499055.1,17
GCF_024499055.1_NZ_CP071249.1_483,GCF_024499055.1,17
