genome_index,genome_id,genus,species,full_name
6041,GCF_032594915.1_Streptococcus_suivaginalis_6mer,Streptococcus,suivaginalis,Streptococcus_suivaginalis
6042,GCF_032594935.1_Streptococcus_iners_subsp__hyiners_6mer,Streptococcus,iners,Streptococcus_iners
6043,GCF_032595795.2_Borreliella_americana_6mer,Borreliella,americana,Borreliella_americana
6044,GCF_032595875.2_Borreliella_andersonii_6mer,Borreliella,andersonii,Borreliella_andersonii
6045,GCF_032598785.1_Terrisporobacter_petrolearius_6mer,Terrisporobacter,petrolearius,Terrisporobacter_petrolearius
6046,GCF_032697525.1_Xanthomonas_hydrangeae_6mer,Xanthomonas,hydrangeae,Xanthomonas_hydrangeae
6047,GCF_032698475.1_Xanthomonas_dyei_6mer,Xanthomonas,dyei,Xanthomonas_dyei
6048,GCF_032705245.1_Thermoleptolyngbya_oregonensis_NK1-22_6mer,Thermoleptolyngbya,oregonensis,Thermoleptolyngbya_oregonensis
6049,GCF_032710345.1_Paenibacillus_larvae_6mer,Paenibacillus,larvae,Paenibacillus_larvae
6050,GCF_032769475.1_Intestinibacillus_sp__NTUH-41-i26_6mer,Intestinibacillus,sp,Intestinibacillus_sp
6051,GCF_032773895.1_Teredinibacter_sp__KSP-S5-2_6mer,Teredinibacter,sp,Teredinibacter_sp
6052,GCF_032806925.1_Paraburkholderia_kirstenboschensis_6mer,Paraburkholderia,kirstenboschensis,Paraburkholderia_kirstenboschensis
6053,GCF_032814565.1_Hwangdonia_lutea_6mer,Hwangdonia,lutea,Hwangdonia_lutea
6054,GCF_032818155.1_Niallia_taxi_6mer,Niallia,taxi,Niallia_taxi
6055,GCF_032842945.2_Roseovarius_rhodophyticola_6mer,Roseovarius,rhodophyticola,Roseovarius_rhodophyticola
6056,GCF_032850045.1_Hydrogenimonas_thermophila_6mer,Hydrogenimonas,thermophila,Hydrogenimonas_thermophila
6057,GCF_032852305.1_Alterisphingorhabdus_coralli_6mer,Alterisphingorhabdus,coralli,Alterisphingorhabdus_coralli
6058,GCF_032878875.1_Microbacterium_betulae_6mer,Microbacterium,betulae,Microbacterium_betulae
6059,GCF_032878895.1_Butyricimonas_faecihominis_6mer,Butyricimonas,faecihominis,Butyricimonas_faecihominis
6060,GCF_032879645.1_Sphingopyxis_indica_6mer,Sphingopyxis,indica,Sphingopyxis_indica
6061,GCF_032911225.1_Thalassotalea_fonticola_6mer,Thalassotalea,fonticola,Thalassotalea_fonticola
6062,GCF_032921865.1_Thalassospira_lucentensis_6mer,Thalassospira,lucentensis,Thalassospira_lucentensis
6063,GCF_032922765.1_Nonlabens_ulvanivorans_6mer,Nonlabens,ulvanivorans,Nonlabens_ulvanivorans
6064,GCF_032924845.1_Tritonibacter_scottomollicae_6mer,Tritonibacter,scottomollicae,Tritonibacter_scottomollicae
6065,GCF_032926325.1_Aestuariibaculum_lutulentum_6mer,Aestuariibaculum,lutulentum,Aestuariibaculum_lutulentum
6066,GCF_032999765.1_Imperialibacter_roseus_6mer,Imperialibacter,roseus,Imperialibacter_roseus
6067,GCF_033060595.1_Pyramidobacter_sp__YE332_6mer,Pyramidobacter,sp,Pyramidobacter_sp
6068,GCF_033095945.1_Bombiscardovia_apis_6mer,Bombiscardovia,apis,Bombiscardovia_apis
6069,GCF_033095965.1_Xylocopilactobacillus_apis_6mer,Xylocopilactobacillus,apis,Xylocopilactobacillus_apis
6070,GCF_033095985.1_Xylocopilactobacillus_apicola_6mer,Xylocopilactobacillus,apicola,Xylocopilactobacillus_apicola
6071,GCF_033096005.1_Lactobacillus_xylocopicola_6mer,Lactobacillus,xylocopicola,Lactobacillus_xylocopicola
6072,GCF_033096465.1_Blautia_luti_6mer,Blautia,luti,Blautia_luti
6073,GCF_033096525.1__Ruminococcus__torques_6mer,,Ruminococcus,_Ruminococcus
6074,GCF_033097365.1_Actinoplanes_sichuanensis_6mer,Actinoplanes,sichuanensis,Actinoplanes_sichuanensis
6075,GCF_033097505.1_Helicovermis_profundi_6mer,Helicovermis,profundi,Helicovermis_profundi
6076,GCF_033100095.1_Diaphorobacter_limosus_6mer,Diaphorobacter,limosus,Diaphorobacter_limosus
6077,GCF_033100135.1_Rubellicoccus_peritrichatus_6mer,Rubellicoccus,peritrichatus,Rubellicoccus_peritrichatus
6078,GCF_033106145.1_Helcobacillus_massiliensis_6mer,Helcobacillus,massiliensis,Helcobacillus_massiliensis
6079,GCF_033106825.1_Actinomyces_urogenitalis_6mer,Actinomyces,urogenitalis,Actinomyces_urogenitalis
6080,GCF_033107565.1_Micrococcus_terreus_6mer,Micrococcus,terreus,Micrococcus_terreus
6081,GCF_033109485.1_Streptomyces_cyaneofuscatus_6mer,Streptomyces,cyaneofuscatus,Streptomyces_cyaneofuscatus
6082,GCF_033110965.1_Raineyella_sp__LH-20_6mer,Raineyella,sp,Raineyella_sp
6083,GCF_033126985.1_Methylomarinovum_caldicuralii_6mer,Methylomarinovum,caldicuralii,Methylomarinovum_caldicuralii
6084,GCF_033170295.1_Xanthomonas_rydalmerensis_6mer,Xanthomonas,rydalmerensis,Xanthomonas_rydalmerensis
6085,GCF_033180165.1_Shewanella_youngdeokensis_6mer,Shewanella,youngdeokensis,Shewanella_youngdeokensis
6086,GCF_033193315.1_Agathobaculum_sp__NTUH-O15-33_6mer,Agathobaculum,sp,Agathobaculum_sp
6087,GCF_033304595.1_Sporosarcina_jeotgali_6mer,Sporosarcina,jeotgali,Sporosarcina_jeotgali
6088,GCF_033304615.1_Sporosarcina_oncorhynchi_6mer,Sporosarcina,oncorhynchi,Sporosarcina_oncorhynchi
6089,GCF_033343995.1_Streptomyces_solicathayae_6mer,Streptomyces,solicathayae,Streptomyces_solicathayae
6090,GCF_033370915.1_Candidatus_Shikimatogenerans_bostrichidophilus_6mer,Candidatus,Shikimatogenerans,Candidatus_Shikimatogenerans
6091,GCF_033546815.1_Metamycoplasma_subdolum_6mer,Metamycoplasma,subdolum,Metamycoplasma_subdolum
6092,GCF_033546915.1_Mycoplasmopsis_verecunda_6mer,Mycoplasmopsis,verecunda,Mycoplasmopsis_verecunda
6093,GCF_033546935.1_Xylophilus_sp__GOD-11R_6mer,Xylophilus,sp,Xylophilus_sp
6094,GCF_033547075.1_Flavobacterium_ardleyense_6mer,Flavobacterium,ardleyense,Flavobacterium_ardleyense
6095,GCF_033547095.1_Sediminicoccus_rosea_6mer,Sediminicoccus,rosea,Sediminicoccus_rosea
6096,GCF_033550875.1_Rhodoferax_ferrireducens_6mer,Rhodoferax,ferrireducens,Rhodoferax_ferrireducens
6097,GCF_033555915.1_Paracoccus_aminovorans_6mer,Paracoccus,aminovorans,Paracoccus_aminovorans
6098,GCF_033564055.1_Globicatella_sp__PHS-GS-PNBC-21-1553_6mer,Globicatella,sp,Globicatella_sp
6099,GCF_033582035.1_Thermaerobacter_composti_6mer,Thermaerobacter,composti,Thermaerobacter_composti
6100,GCF_033723955.1_Microbulbifer_pacificus_6mer,Microbulbifer,pacificus,Microbulbifer_pacificus
6101,GCF_033798665.1_Sanguibacter_biliveldensis_6mer,Sanguibacter,biliveldensis,Sanguibacter_biliveldensis
6102,GCF_033807535.1_Oceanisphaera_sp__IT1-181_6mer,Oceanisphaera,sp,Oceanisphaera_sp
6103,GCF_033876835.1_Facklamia_hominis_6mer,Facklamia,hominis,Facklamia_hominis
6104,GCF_033878955.1_Coraliomargarita_algicola_6mer,Coraliomargarita,algicola,Coraliomargarita_algicola
6105,GCF_033880585.1_Lysinibacillus_louembei_6mer,Lysinibacillus,louembei,Lysinibacillus_louembei
6106,GCF_033954455.1_Thiorhodovibrio_litoralis_6mer,Thiorhodovibrio,litoralis,Thiorhodovibrio_litoralis
6107,GCF_033954835.1_Thiorhodovibrio_frisius_6mer,Thiorhodovibrio,frisius,Thiorhodovibrio_frisius
6108,GCF_033954955.1_Malacoplasma_iowae_6mer,Malacoplasma,iowae,Malacoplasma_iowae
6109,GCF_033955345.1_Sphingobacterium_bambusae_6mer,Sphingobacterium,bambusae,Sphingobacterium_bambusae
6110,GCF_033956045.1_Qipengyuania_profunda_6mer,Qipengyuania,profunda,Qipengyuania_profunda
6111,GCF_033957625.2_Agrobacterium_rosae_6mer,Agrobacterium,rosae,Agrobacterium_rosae
6112,GCF_033969665.2_Borreliella_sinica_6mer,Borreliella,sinica,Borreliella_sinica
6113,GCF_033971325.1_Pampinifervens_diazotrophicum_6mer,Pampinifervens,diazotrophicum,Pampinifervens_diazotrophicum
6114,GCF_034039665.1_Mammaliicoccus_sp__Dog046_6mer,Mammaliicoccus,sp,Mammaliicoccus_sp
6115,GCF_034047095.1_Robbsia_andropogonis_6mer,Robbsia,andropogonis,Robbsia_andropogonis
6116,GCF_034055775.1_Paenibacillus_hunanensis_6mer,Paenibacillus,hunanensis,Paenibacillus_hunanensis
6117,GCF_034087045.1_Chitinophaga_sancti_6mer,Chitinophaga,sancti,Chitinophaga_sancti
6118,GCF_034120055.1_Microbacterium_rhizosphaerae_6mer,Microbacterium,rhizosphaerae,Microbacterium_rhizosphaerae
6119,GCF_034134805.1_Streptococcus_lingualis_6mer,Streptococcus,lingualis,Streptococcus_lingualis
6120,GCF_034137685.1_Streptococcus_dentalis_6mer,Streptococcus,dentalis,Streptococcus_dentalis
6121,GCF_034258515.1_Pseudarthrobacter_oxydans_6mer,Pseudarthrobacter,oxydans,Pseudarthrobacter_oxydans
6122,GCF_034259205.1_Peredibacter_starrii_6mer,Peredibacter,starrii,Peredibacter_starrii
6123,GCF_034262375.1_Mucilaginibacter_sabulilitoris_6mer,Mucilaginibacter,sabulilitoris,Mucilaginibacter_sabulilitoris
6124,GCF_034343125.1_Anaerocellum_danielii_6mer,Anaerocellum,danielii,Anaerocellum_danielii
6125,GCF_034347385.1_Actimicrobium_sp__CCC2_4_6mer,Actimicrobium,sp,Actimicrobium_sp
6126,GCF_034359465.1_Candidatus_Bandiella_euplotis_6mer,Candidatus,Bandiella,Candidatus_Bandiella
6127,GCF_034371605.1_Limimaricola_variabilis_6mer,Limimaricola,variabilis,Limimaricola_variabilis
6128,GCF_034372165.1_Christiangramia_sp__OXR-203_6mer,Christiangramia,sp,Christiangramia_sp
6129,GCF_034374265.1_Pseudoblastomonas_marina_6mer,Pseudoblastomonas,marina,Pseudoblastomonas_marina
6130,GCF_034375205.1_Pelagerythrobacter_marinus_6mer,Pelagerythrobacter,marinus,Pelagerythrobacter_marinus
6131,GCF_034376045.1_Roseivirga_spongicola_6mer,Roseivirga,spongicola,Roseivirga_spongicola
6132,GCF_034376465.1_Nitratireductor_rhodophyticola_6mer,Nitratireductor,rhodophyticola,Nitratireductor_rhodophyticola
6133,GCF_034421375.1_Microbacterium_invictum_6mer,Microbacterium,invictum,Microbacterium_invictum
6134,GCF_034424215.1_Niabella_yanshanensis_6mer,Niabella,yanshanensis,Niabella_yanshanensis
6135,GCF_034424375.1_Paraburkholderia_kururiensis_6mer,Paraburkholderia,kururiensis,Paraburkholderia_kururiensis
6136,GCF_034424435.1_Novosphingobium_capsulatum_6mer,Novosphingobium,capsulatum,Novosphingobium_capsulatum
6137,GCF_034424545.1_Trinickia_caryophylli_6mer,Trinickia,caryophylli,Trinickia_caryophylli
6138,GCF_034424565.1_Moraxella_canis_6mer,Moraxella,canis,Moraxella_canis
6139,GCF_034424665.1_Brevundimonas_bullata_6mer,Brevundimonas,bullata,Brevundimonas_bullata
6140,GCF_034479125.1_Kangiella_aquimarina_6mer,Kangiella,aquimarina,Kangiella_aquimarina
6141,GCF_034479515.1_Duganella_zoogloeoides_6mer,Duganella,zoogloeoides,Duganella_zoogloeoides
6142,GCF_034479555.1_Chromohalobacter_canadensis_6mer,Chromohalobacter,canadensis,Chromohalobacter_canadensis
6143,GCF_034479615.1_Vreelandella_neptunia_6mer,Vreelandella,neptunia,Vreelandella_neptunia
6144,GCF_034554815.1_Rhizobium_indigoferae_6mer,Rhizobium,indigoferae,Rhizobium_indigoferae
6145,GCF_034555895.2_Mycobacterium_europaeum_6mer,Mycobacterium,europaeum,Mycobacterium_europaeum
6146,GCF_034555965.2_Aquicoccus_sp__G2-2_6mer,Aquicoccus,sp,Aquicoccus_sp
6147,GCF_034627025.1_Microvirga_lotononidis_6mer,Microvirga,lotononidis,Microvirga_lotononidis
6148,GCF_034648455.1_Mycoplasmopsis_cynos_6mer,Mycoplasmopsis,cynos,Mycoplasmopsis_cynos
6149,GCF_034661175.1_Nocardioides_renjunii_6mer,Nocardioides,renjunii,Nocardioides_renjunii
6150,GCF_034661235.1_Nocardioides_bizhenqiangii_6mer,Nocardioides,bizhenqiangii,Nocardioides_bizhenqiangii
6151,GCF_034661295.1_Faecalibacter_sp__LW9_6mer,Faecalibacter,sp,Faecalibacter_sp
6152,GCF_035066605.1_Erysipelothrix_enhydrae_6mer,Erysipelothrix,enhydrae,Erysipelothrix_enhydrae
6153,GCF_035187685.1_Phytoplasma_sp__6mer,Phytoplasma,sp,Phytoplasma_sp
6154,GCF_035195345.1_Flavobacterium_sp__6mer,Flavobacterium,sp,Flavobacterium_sp
6155,GCF_035199985.1_Nguyenibacter_sp__L1_6mer,Nguyenibacter,sp,Nguyenibacter_sp
6156,GCF_035231185.1_Microbacterium_plantarum_6mer,Microbacterium,plantarum,Microbacterium_plantarum
6157,GCF_035320885.1_Blastococcus_brunescens_6mer,Blastococcus,brunescens,Blastococcus_brunescens
6158,GCF_035573695.1_Metallumcola_ferriviriculae_6mer,Metallumcola,ferriviriculae,Metallumcola_ferriviriculae
6159,GCF_035581225.1_Mycobacterium_canetti_6mer,Mycobacterium,canetti,Mycobacterium_canetti
6160,GCF_035581365.1_Tsuneonella_sp__CC-YZS046_6mer,Tsuneonella,sp,Tsuneonella_sp
6161,GCF_035593265.1_Geochorda_subterranea_6mer,Geochorda,subterranea,Geochorda_subterranea
6162,GCF_035593305.1_Carboxydichorda_subterranea_6mer,Carboxydichorda,subterranea,Carboxydichorda_subterranea
6163,GCF_035599675.1_Sphingobacterium_thalpophilum_6mer,Sphingobacterium,thalpophilum,Sphingobacterium_thalpophilum
6164,GCF_035610185.1_Roseiconus_lacunae_6mer,Roseiconus,lacunae,Roseiconus_lacunae
6165,GCF_035610385.1_Pseudomonas_saxonica_6mer,Pseudomonas,saxonica,Pseudomonas_saxonica
6166,GCF_035621135.1_Sinanaerobacter_sp__ZZT-01_6mer,Sinanaerobacter,sp,Sinanaerobacter_sp
6167,GCF_035621355.1_Thiobacillus_sedimenti_6mer,Thiobacillus,sedimenti,Thiobacillus_sedimenti
6168,GCF_035621475.1_Pseudomonas_paeninsulae_6mer,Pseudomonas,paeninsulae,Pseudomonas_paeninsulae
6169,GCF_035658435.1_Bibersteinia_trehalosi_6mer,Bibersteinia,trehalosi,Bibersteinia_trehalosi
6170,GCF_035758505.1_Grimontia_sp__NTOU-MAR1_6mer,Grimontia,sp,Grimontia_sp
6171,GCF_035835995.1_Enterobacter_wuhouensis_6mer,Enterobacter,wuhouensis,Enterobacter_wuhouensis
6172,GCF_035917115.1_Streptomyces_longwoodensis_6mer,Streptomyces,longwoodensis,Streptomyces_longwoodensis
6173,GCF_035917195.1_Streptomyces_phaeochromogenes_6mer,Streptomyces,phaeochromogenes,Streptomyces_phaeochromogenes
6174,GCF_035917375.1_Micromonospora_peucetia_6mer,Micromonospora,peucetia,Micromonospora_peucetia
6175,GCF_035917475.1_Nonomuraea_fuscirosea_6mer,Nonomuraea,fuscirosea,Nonomuraea_fuscirosea
6176,GCF_035917595.1_Streptomyces_scopuliridis_6mer,Streptomyces,scopuliridis,Streptomyces_scopuliridis
6177,GCF_035917655.1_Streptomyces_anthocyanicus_6mer,Streptomyces,anthocyanicus,Streptomyces_anthocyanicus
6178,GCF_035917795.1_Streptomyces_brevispora_6mer,Streptomyces,brevispora,Streptomyces_brevispora
6179,GCF_035917955.1_Streptomyces_virginiae_6mer,Streptomyces,virginiae,Streptomyces_virginiae
6180,GCF_035918035.1_Streptomyces_hirsutus_6mer,Streptomyces,hirsutus,Streptomyces_hirsutus
6181,GCF_035918135.1_Actinacidiphila_glaucinigra_6mer,Actinacidiphila,glaucinigra,Actinacidiphila_glaucinigra
6182,GCF_035918175.1_Streptomyces_canus_6mer,Streptomyces,canus,Streptomyces_canus
6183,GCF_035918295.1_Amycolatopsis_rhabdoformis_6mer,Amycolatopsis,rhabdoformis,Amycolatopsis_rhabdoformis
6184,GCF_035918315.1_Vagococcus_jeotgali_6mer,Vagococcus,jeotgali,Vagococcus_jeotgali
6185,GCF_035919665.1_Chromobacterium_subtsugae_6mer,Chromobacterium,subtsugae,Chromobacterium_subtsugae
6186,GCF_035920345.1_Nocardia_vinacea_6mer,Nocardia,vinacea,Nocardia_vinacea
6187,GCF_035920425.1_Micromonospora_ureilytica_6mer,Micromonospora,ureilytica,Micromonospora_ureilytica
6188,GCF_035920485.1_Nonomuraea_glycinis_6mer,Nonomuraea,glycinis,Nonomuraea_glycinis
6189,GCF_035921825.1_Rhizobium_beringeri_6mer,Rhizobium,beringeri,Rhizobium_beringeri
6190,GCF_035930445.1_Sphingopyxis_chilensis_6mer,Sphingopyxis,chilensis,Sphingopyxis_chilensis
6191,GCF_035940175.1__Kitasatospora__papulosa_6mer,,Kitasatospora,_Kitasatospora
6192,GCF_035962435.1_Streptomyces_europaeiscabiei_6mer,Streptomyces,europaeiscabiei,Streptomyces_europaeiscabiei
6193,GCF_035977975.1_Streptomyces_celluloflavus_6mer,Streptomyces,celluloflavus,Streptomyces_celluloflavus
6194,GCF_035986805.1_Caproicibacter_sp__BJN0012_6mer,Caproicibacter,sp,Caproicibacter_sp
6195,GCF_035991205.1_Streptomyces_zaomyceticus_6mer,Streptomyces,zaomyceticus,Streptomyces_zaomyceticus
6196,GCF_036006205.1_Streptomyces_xinghaiensis_6mer,Streptomyces,xinghaiensis,Streptomyces_xinghaiensis
6197,GCF_036010405.1_Kitasatospora_purpeofusca_6mer,Kitasatospora,purpeofusca,Kitasatospora_purpeofusca
6198,GCF_036010665.1_Microbispora_sp__NBC_01189_6mer,Microbispora,sp,Microbispora_sp
6199,GCF_036013525.1_Nonomuraea_sp__NBC_00507_6mer,Nonomuraea,sp,Nonomuraea_sp
6200,GCF_036013855.1_Micromonospora_zamorensis_6mer,Micromonospora,zamorensis,Micromonospora_zamorensis
6201,GCF_036021035.1_Kineococcus_sp__NBC_00420_6mer,Kineococcus,sp,Kineococcus_sp
6202,GCF_036044095.1_Actinomycetospora_sp__NBC_00405_6mer,Actinomycetospora,sp,Actinomycetospora_sp
6203,GCF_036051655.1_Nocardia_puris_6mer,Nocardia,puris,Nocardia_puris
6204,GCF_036101175.1_Streptomyces_coelicoflavus_6mer,Streptomyces,coelicoflavus,Streptomyces_coelicoflavus
6205,GCF_036124195.1_Streptomyces_caniferus_6mer,Streptomyces,caniferus,Streptomyces_caniferus
6206,GCF_036142455.1_Nocardia_salmonicida_6mer,Nocardia,salmonicida,Nocardia_salmonicida
6207,GCF_036153515.1_Williamsia_herbipolensis_6mer,Williamsia,herbipolensis,Williamsia_herbipolensis
6208,GCF_036170895.1_Streptomyces_erythrochromogenes_6mer,Streptomyces,erythrochromogenes,Streptomyces_erythrochromogenes
6209,GCF_036172715.1_Streptomyces_bobili_6mer,Streptomyces,bobili,Streptomyces_bobili
6210,GCF_036184225.1_Micromonospora_globbae_6mer,Micromonospora,globbae,Micromonospora_globbae
6211,GCF_036185645.1_Microbispora_hainanensis_6mer,Microbispora,hainanensis,Microbispora_hainanensis
6212,GCF_036189065.1_Streptomyces_griseoaurantiacus_6mer,Streptomyces,griseoaurantiacus,Streptomyces_griseoaurantiacus
6213,GCF_036204065.1_Streptomyces_tauricus_6mer,Streptomyces,tauricus,Streptomyces_tauricus
6214,GCF_036208045.1_Thiorhodovibrio_winogradskyi_6mer,Thiorhodovibrio,winogradskyi,Thiorhodovibrio_winogradskyi
6215,GCF_036209505.1_Bergeyella_porcorum_6mer,Bergeyella,porcorum,Bergeyella_porcorum
6216,GCF_036226265.1_Actinomadura_citrea_6mer,Actinomadura,citrea,Actinomadura_citrea
6217,GCF_036226325.1_Streptomyces_pseudogriseolus_6mer,Streptomyces,pseudogriseolus,Streptomyces_pseudogriseolus
6218,GCF_036226485.1_Kitasatospora_herbaricolor_6mer,Kitasatospora,herbaricolor,Kitasatospora_herbaricolor
6219,GCF_036226525.1_Kribbella_sp__NBC_01245_6mer,Kribbella,sp,Kribbella_sp
6220,GCF_036226705.1_Streptomyces_pseudovenezuelae_6mer,Streptomyces,pseudovenezuelae,Streptomyces_pseudovenezuelae
6221,GCF_036226805.1_Streptomyces_melanogenes_6mer,Streptomyces,melanogenes,Streptomyces_melanogenes
6222,GCF_036226965.1_Streptomyces_althioticus_6mer,Streptomyces,althioticus,Streptomyces_althioticus
6223,GCF_036227065.1_Spirillospora_sp__NBC_01491_6mer,Spirillospora,sp,Spirillospora_sp
6224,GCF_036227085.1_Actinoallomurus_sp__NBC_01490_6mer,Actinoallomurus,sp,Actinoallomurus_sp
6225,GCF_036227305.1_Streptosporangium_sp__NBC_01469_6mer,Streptosporangium,sp,Streptosporangium_sp
6226,GCF_036227385.1_Micromonospora_rifamycinica_6mer,Micromonospora,rifamycinica,Micromonospora_rifamycinica
6227,GCF_036243495.1_Streptomyces_luteogriseus_6mer,Streptomyces,luteogriseus,Streptomyces_luteogriseus
6228,GCF_036250655.1_Treponema_saccharophilum_6mer,Treponema,saccharophilum,Treponema_saccharophilum
6229,GCF_036250755.1_Streptomyces_uncialis_6mer,Streptomyces,uncialis,Streptomyces_uncialis
6230,GCF_036251205.1_Orbus_mooreae_6mer,Orbus,mooreae,Orbus_mooreae
6231,GCF_036251705.1_Utexia_brackfieldae_6mer,Utexia,brackfieldae,Utexia_brackfieldae
6232,GCF_036251875.1_Orbus_sturtevantii_6mer,Orbus,sturtevantii,Orbus_sturtevantii
6233,GCF_036251935.1_Orbus_wheelerorum_6mer,Orbus,wheelerorum,Orbus_wheelerorum
6234,GCF_036287475.1_Streptomyces_iakyrus_6mer,Streptomyces,iakyrus,Streptomyces_iakyrus
6235,GCF_036320485.1_Dyella_aluminiiresistens_6mer,Dyella,aluminiiresistens,Dyella_aluminiiresistens
6236,GCF_036320655.1_Porphyromonas_pogonae_6mer,Porphyromonas,pogonae,Porphyromonas_pogonae
6237,GCF_036321625.1_Microaceticoccus_formicicus_6mer,Microaceticoccus,formicicus,Microaceticoccus_formicicus
6238,GCF_036322585.1_Luteolibacter_sp__LG18_6mer,Luteolibacter,sp,Luteolibacter_sp
6239,GCF_036322625.1_Roseicyclus_marinus_6mer,Roseicyclus,marinus,Roseicyclus_marinus
6240,GCF_036322645.1_Thalassospira_tepidiphila_6mer,Thalassospira,tepidiphila,Thalassospira_tepidiphila
6241,GCF_036322705.1_Maricaulis_maris_6mer,Maricaulis,maris,Maricaulis_maris
6242,GCF_036322735.1_Marinomonas_pontica_6mer,Marinomonas,pontica,Marinomonas_pontica
6243,GCF_036322805.1_Planctobacterium_marinum_6mer,Planctobacterium,marinum,Planctobacterium_marinum
6244,GCF_036323475.1_Solobacterium_moorei_6mer,Solobacterium,moorei,Solobacterium_moorei
6245,GCF_036323495.1_Limnobacter_thiooxidans_6mer,Limnobacter,thiooxidans,Limnobacter_thiooxidans
6246,GCF_036323555.1_Congregicoccus_parvus_6mer,Congregicoccus,parvus,Congregicoccus_parvus
6247,GCF_036324325.1_Methylophaga_thalassica_6mer,Methylophaga,thalassica,Methylophaga_thalassica
6248,GCF_036324365.1_Microbacterium_limosum_6mer,Microbacterium,limosum,Microbacterium_limosum
6249,GCF_036327475.1_Sodalis_sp___in__enterobacteria__6mer,Sodalis,sp,Sodalis_sp
6250,GCF_036345975.1_Streptomyces_clavifer_6mer,Streptomyces,clavifer,Streptomyces_clavifer
6251,GCF_036346835.1_Lentzea_sp__NBC_00516_6mer,Lentzea,sp,Lentzea_sp
6252,GCF_036352135.1_Metamycoplasma_gateae_6mer,Metamycoplasma,gateae,Metamycoplasma_gateae
6253,GCF_036416795.1_Bacteroides_maternus_6mer,Bacteroides,maternus,Bacteroides_maternus
6254,GCF_036419155.1_Anaerobutyricum_hallii_6mer,Anaerobutyricum,hallii,Anaerobutyricum_hallii
6255,GCF_036428785.1_Salimicrobium_sp__PL1-032A_6mer,Salimicrobium,sp,Salimicrobium_sp
6256,GCF_036488675.1_Sinorhizobium_chiapasense_6mer,Sinorhizobium,chiapasense,Sinorhizobium_chiapasense
6257,GCF_036492245.1_Treponema_bryantii_6mer,Treponema,bryantii,Treponema_bryantii
6258,GCF_036492425.1_Persicobacter_psychrovividus_6mer,Persicobacter,psychrovividus,Persicobacter_psychrovividus
6259,GCF_036492635.1_Aureibacter_tunicatorum_6mer,Aureibacter,tunicatorum,Aureibacter_tunicatorum
6260,GCF_036492835.1_Fulvitalea_axinellae_6mer,Fulvitalea,axinellae,Fulvitalea_axinellae
